sha256,canonical_abs_path,canonical_rel_path,filename,ext,size_bytes,width,height,root_key,subject,subject_detail,source_platform,source_collection,source_creator,source_confidence,content_kind,duplicate_count,suggested_title,suggested_image_code,db_ready,bucket,bucket_reason
d57ce0389e0b878d5f81f19c2f999e8a5a4fa6fcb7f12f9efc55adf951f7a941,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\10609733_760140284050986_4793392514239954714_n.jpg,historical\PropDen\10609733_760140284050986_4793392514239954714_n.jpg,10609733_760140284050986_4793392514239954714_n.jpg,.jpg,30275,449,303,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-D57CE0389E0B,yes,safe_to_stage,attributed_and_nonhistorical
05b9c3a75a8791dedb88b25e0f86ebf94c357db93574ba425195a5131955c576,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\10696431_760140434050971_6832470377268656007_n.jpg,historical\PropDen\10696431_760140434050971_6832470377268656007_n.jpg,10696431_760140434050971_6832470377268656007_n.jpg,.jpg,38410,534,400,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-05B9C3A75A87,yes,safe_to_stage,attributed_and_nonhistorical
64626098c92b664b94d14a606324b21f3fbdff04a209100e5dd24ff2faa8c38a,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\11053256_872023136196033_4268158030686981955_n.jpg,historical\PropDen\11053256_872023136196033_4268158030686981955_n.jpg,11053256_872023136196033_4268158030686981955_n.jpg,.jpg,21093,960,557,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-64626098C92B,yes,safe_to_stage,attributed_and_nonhistorical
942d00dbe824ec508ecb2a1d73cdfe26e7f1b5b4b07a572a3efc23989affd7f0,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\11077783_872023076196039_5051994900020410087_o.jpg,historical\PropDen\11077783_872023076196039_5051994900020410087_o.jpg,11077783_872023076196039_5051994900020410087_o.jpg,.jpg,608082,2044,1362,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-942D00DBE824,yes,safe_to_stage,attributed_and_nonhistorical
3bf2abd51a1a22635233ba8fa06de8f9185b24f228569099efe8342fbdc2eccf,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\11115590_872023119529368_2288741630496841072_n.jpg,historical\PropDen\11115590_872023119529368_2288741630496841072_n.jpg,11115590_872023119529368_2288741630496841072_n.jpg,.jpg,25977,960,556,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-3BF2ABD51A1A,yes,safe_to_stage,attributed_and_nonhistorical
e2e648a02054fefd38efd1b01a77136ebfb8f48730dc24ba1710c3247217c098,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\11120523_872023129529367_1405083708699754954_n.jpg,historical\PropDen\11120523_872023129529367_1405083708699754954_n.jpg,11120523_872023129529367_1405083708699754954_n.jpg,.jpg,27815,960,558,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-E2E648A02054,yes,safe_to_stage,attributed_and_nonhistorical
a4a0ea3d79cfe4c3935fbaba64cb6642b4fd0c4233c9010c7c7d48ecf45d1e1a,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\11130214_872023086196038_4282845949595063174_n.jpg,historical\PropDen\11130214_872023086196038_4282845949595063174_n.jpg,11130214_872023086196038_4282845949595063174_n.jpg,.jpg,32745,960,558,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-A4A0EA3D79CF,yes,safe_to_stage,attributed_and_nonhistorical
d9dacb9e862c7b2d23a063423feb6bba10af7203dbf3b8190ffc9bda633bbac3,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\11225096_920575538007459_5077865166504947526_o.jpg,historical\PropDen\11225096_920575538007459_5077865166504947526_o.jpg,11225096_920575538007459_5077865166504947526_o.jpg,.jpg,565412,2048,1379,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-D9DACB9E862C,yes,safe_to_stage,attributed_and_nonhistorical
bd91e0b289e6aec811ae7189fb4c7f900680b26fc325f7fa2e3fc1b101e0fd59,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\11233268_920575674674112_7681179067390571585_o.jpg,historical\PropDen\11233268_920575674674112_7681179067390571585_o.jpg,11233268_920575674674112_7681179067390571585_o.jpg,.jpg,97573,1280,789,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-BD91E0B289E6,yes,safe_to_stage,attributed_and_nonhistorical
2b0a95893a506672b0b77251e29e90207551f66aa7e4932b9e88adce4cfabf5d,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\11665650_920575744674105_2963296493734039292_n.jpg,historical\PropDen\11665650_920575744674105_2963296493734039292_n.jpg,11665650_920575744674105_2963296493734039292_n.jpg,.jpg,70042,960,638,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-2B0A95893A50,yes,safe_to_stage,attributed_and_nonhistorical
2b8ed62a9402de0178cca75d0fbe2e0184f1e74b591d7066974f7825dd0261b0,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\11709873_920575794674100_3585603275786387010_o.jpg,historical\PropDen\11709873_920575794674100_3585603275786387010_o.jpg,11709873_920575794674100_3585603275786387010_o.jpg,.jpg,638381,2048,1354,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-2B8ED62A9402,yes,safe_to_stage,attributed_and_nonhistorical
c5cdefd7055bdd5731aad153e0ff5217f5f668670cd4fe65f3be675e3e403ab0,D:\Documents\privat\MillenniumFalcon\mf\References\historical\11717567_10206796626972824_8722994099796626446_o.jpg,historical\11717567_10206796626972824_8722994099796626446_o.jpg,11717567_10206796626972824_8722994099796626446_o.jpg,.jpg,329994,2048,1307,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-C5CDEFD7055B,yes,safe_to_stage,attributed_and_nonhistorical
4cfd0c4c675e2b641cd85e9f8320574c849453bc8b728cdb150c1855e1fdbfa8,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\12068917_970307903034222_8348752237135605220_o.jpg,historical\PropDen\12068917_970307903034222_8348752237135605220_o.jpg,12068917_970307903034222_8348752237135605220_o.jpg,.jpg,606668,1280,1812,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-4CFD0C4C675E,yes,safe_to_stage,attributed_and_nonhistorical
0419dc1469ecf0a5085bc4186f13793652be1140d221260a59615739d270cec0,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\12079064_970307873034225_8797082519246674827_n.jpg,historical\PropDen\12079064_970307873034225_8797082519246674827_n.jpg,12079064_970307873034225_8797082519246674827_n.jpg,.jpg,89345,719,874,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-0419DC1469EC,yes,safe_to_stage,attributed_and_nonhistorical
8aa6be85848e256a416dcfe30d651029d7c15f6e1e21efb10975a9fbbf1d57e2,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\12096540_970307836367562_1105444394302730692_n.jpg,historical\PropDen\12096540_970307836367562_1105444394302730692_n.jpg,12096540_970307836367562_1105444394302730692_n.jpg,.jpg,76880,960,534,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-8AA6BE85848E,yes,safe_to_stage,attributed_and_nonhistorical
5aa282040fdb0ebed7e6459aff44715bc3f512384060715168c284e6feb419a9,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\12112460_970307906367555_471015937350348209_n.jpg,historical\PropDen\12112460_970307906367555_471015937350348209_n.jpg,12112460_970307906367555_471015937350348209_n.jpg,.jpg,49785,700,473,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-5AA282040FDB,yes,safe_to_stage,attributed_and_nonhistorical
e4cfe54ac78df895c6dcd0dabed942a3f71360465f7d94e405200c0d866740de,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\12141165_970307773034235_7854947418552787078_o.jpg,historical\PropDen\12141165_970307773034235_7854947418552787078_o.jpg,12141165_970307773034235_7854947418552787078_o.jpg,.jpg,414630,1280,852,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-E4CFE54AC78D,yes,safe_to_stage,attributed_and_nonhistorical
3fa1fad30cd9bf57ccc179e283aa957be986d4639284a67e1541cdf452819034,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\14022088_1168435933221417_1179846165352308728_n.jpg,historical\PropDen\14022088_1168435933221417_1179846165352308728_n.jpg,14022088_1168435933221417_1179846165352308728_n.jpg,.jpg,58831,960,638,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-3FA1FAD30CD9,yes,safe_to_stage,attributed_and_nonhistorical
e405f938e8fe6df0ac67503270f466c1342a8042af41774ca74f1826afa51b75,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\14039905_1168435969888080_6680975861936515940_n.jpg,historical\PropDen\14039905_1168435969888080_6680975861936515940_n.jpg,14039905_1168435969888080_6680975861936515940_n.jpg,.jpg,63364,960,638,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-E405F938E8FE,yes,safe_to_stage,attributed_and_nonhistorical
6bf17bed3e675117b220de3580b2b8c1b96211b1632ce93168f8439d5d8696ef,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\14068074_1168435936554750_7705452465507347701_n.jpg,historical\PropDen\14068074_1168435936554750_7705452465507347701_n.jpg,14068074_1168435936554750_7705452465507347701_n.jpg,.jpg,59064,960,638,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-6BF17BED3E67,yes,safe_to_stage,attributed_and_nonhistorical
859d049cb92af4b29e555cb28e469ea1798d979242163d1e7d49cd4c68ab8c4a,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\14079680_1168435929888084_8771649136383736355_n.jpg,historical\PropDen\14079680_1168435929888084_8771649136383736355_n.jpg,14079680_1168435929888084_8771649136383736355_n.jpg,.jpg,66156,960,638,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-859D049CB92A,yes,safe_to_stage,attributed_and_nonhistorical
dfd551d9738390b78400ee5d54b476f8021151647f9c8f66e144f29e1e1a0098,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\1495253_679212462143769_4366434795666788935_o.jpg,historical\PropDen\1495253_679212462143769_4366434795666788935_o.jpg,1495253_679212462143769_4366434795666788935_o.jpg,.jpg,96404,1024,682,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-DFD551D97383,yes,safe_to_stage,attributed_and_nonhistorical
f16c8cb8717f7b2d387015b7f4b3018c2ddd6fd5b0b0d03dce52a2b52eb17178,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\1655817_678241818907500_6540941616962506087_o.jpg,historical\PropDen\1655817_678241818907500_6540941616962506087_o.jpg,1655817_678241818907500_6540941616962506087_o.jpg,.jpg,302676,2048,1362,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-F16C8CB8717F,yes,safe_to_stage,attributed_and_nonhistorical
2de16bc11636803895f9a3136446e173a1da763a99e490037cbff3bc34165516,D:\Documents\privat\MillenniumFalcon\mf\References\historical\17390712_10212862969076021_1569758429286015986_o.jpg,historical\17390712_10212862969076021_1569758429286015986_o.jpg,17390712_10212862969076021_1569758429286015986_o.jpg,.jpg,337898,2048,1362,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-2DE16BC11636,yes,safe_to_stage,attributed_and_nonhistorical
f220a5e0e6554436f17aad74b22700bf596f306601a173be25f47bc306e166f3,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\180978854_4068291626569152_7776161248130492677_n.jpg,historical\PropDen\180978854_4068291626569152_7776161248130492677_n.jpg,180978854_4068291626569152_7776161248130492677_n.jpg,.jpg,464894,2048,1460,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-F220A5E0E655,yes,safe_to_stage,attributed_and_nonhistorical
5dd0454724edff0b8150ce5352612f1b9723825c0721f007d0a03d06199b3a34,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\18739086_1453981721333502_4098138681511435378_o.jpg,historical\PropDen\18739086_1453981721333502_4098138681511435378_o.jpg,18739086_1453981721333502_4098138681511435378_o.jpg,.jpg,215088,2048,1536,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-5DD0454724ED,yes,safe_to_stage,attributed_and_nonhistorical
3335a8125f0455277e8441586073df718f8499c28f7d01ec515884a871feacda,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\18766661_1453981711333503_376546567723598009_o.jpg,historical\PropDen\18766661_1453981711333503_376546567723598009_o.jpg,18766661_1453981711333503_376546567723598009_o.jpg,.jpg,506543,1731,1154,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-3335A8125F04,yes,safe_to_stage,attributed_and_nonhistorical
6ea7b2aed680bd49b47a2140ecbc7f2d8144f301751dd5b8b368ebc84f4b0a0f,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\18836871_1453981704666837_8715487168757442086_o.jpg,historical\PropDen\18836871_1453981704666837_8715487168757442086_o.jpg,18836871_1453981704666837_8715487168757442086_o.jpg,.jpg,251351,2048,1369,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-6EA7B2AED680,yes,safe_to_stage,attributed_and_nonhistorical
431ea35a2c5de4b0637b7880a10d4d8ebb9e78b3dac95e0ec17d0c9ab37df2b9,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\18837072_1453981571333517_7225334904809891068_o.jpg,historical\PropDen\18837072_1453981571333517_7225334904809891068_o.jpg,18837072_1453981571333517_7225334904809891068_o.jpg,.jpg,181490,1536,1023,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-431EA35A2C5D,yes,safe_to_stage,attributed_and_nonhistorical
4554af5d3088a52730025bb9cf0f4e878855839060157fcb03e3fb09655c1562,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\1898160_782945901770424_8115051069079053113_n.jpg,historical\PropDen\1898160_782945901770424_8115051069079053113_n.jpg,1898160_782945901770424_8115051069079053113_n.jpg,.jpg,39707,541,416,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-4554AF5D3088,yes,safe_to_stage,attributed_and_nonhistorical
7927c0741b328617b2936ad6b1446e82e60346bdcc1acadb005b8cddc3ba9bf0,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\1907454_760140227384325_8271926800279036504_n.jpg,historical\PropDen\1907454_760140227384325_8271926800279036504_n.jpg,1907454_760140227384325_8271926800279036504_n.jpg,.jpg,34478,587,400,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-7927C0741B32,yes,safe_to_stage,attributed_and_nonhistorical
689dd2095d2328c909a098499f4ab82c25692c9453b7195b5e33ede9b25d2c0e,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\1912183_686232628108419_2511048798493431983_n.jpg,historical\PropDen\1912183_686232628108419_2511048798493431983_n.jpg,1912183_686232628108419_2511048798493431983_n.jpg,.jpg,34884,546,720,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-689DD2095D23,yes,safe_to_stage,attributed_and_nonhistorical
21a7a4fce0295379d19909badc6a854c343ced845a81b2c4ea58278637f3779d,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\1966306_672193489512333_297684964_o.jpg,historical\PropDen\1966306_672193489512333_297684964_o.jpg,1966306_672193489512333_297684964_o.jpg,.jpg,118053,1200,906,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-21A7A4FCE029,yes,safe_to_stage,attributed_and_nonhistorical
a54c6291deb97f83f4101f2b13b868b699133acac1e9996d1b258ed23c477eb9,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\1969378_670936179638064_754449471_n.jpg,historical\PropDen\1969378_670936179638064_754449471_n.jpg,1969378_670936179638064_754449471_n.jpg,.jpg,58018,700,474,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-A54C6291DEB9,yes,safe_to_stage,attributed_and_nonhistorical
57c3d509db4840175223f4d6a66e8728a4f60da862b60bd10390b5068400887f,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\1973224_670936126304736_2039066413_o.jpg,historical\PropDen\1973224_670936126304736_2039066413_o.jpg,1973224_670936126304736_2039066413_o.jpg,.jpg,56041,980,551,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-57C3D509DB48,yes,safe_to_stage,attributed_and_nonhistorical
b669a75f8539d1d4757cd485898d710a0d0374e2aeb8de3888b4f8982752c933,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\21765712_1570123053052701_6535703732596129324_o.jpg,historical\PropDen\21765712_1570123053052701_6535703732596129324_o.jpg,21765712_1570123053052701_6535703732596129324_o.jpg,.jpg,61386,1000,669,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-B669A75F8539,yes,safe_to_stage,attributed_and_nonhistorical
b4a2f7dcab7513256dd3a5dca52abda5185d3057b75465ca5825696ae23f5a40,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\21765793_1570123049719368_2820689523835050876_o.jpg,historical\PropDen\21765793_1570123049719368_2820689523835050876_o.jpg,21765793_1570123049719368_2820689523835050876_o.jpg,.jpg,152117,1200,672,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-B4A2F7DCAB75,yes,safe_to_stage,attributed_and_nonhistorical
9233043f05019e8638b3348c72741dc814d36863a5c1554492f9c3e5674ae540,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\375201522_684434347051591_311729494515950318_n.jpg,historical\PropDen\375201522_684434347051591_311729494515950318_n.jpg,375201522_684434347051591_311729494515950318_n.jpg,.jpg,967891,2048,1413,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-9233043F0501,yes,safe_to_stage,attributed_and_nonhistorical
d2deaeb71a54bda7975d581e9e6e7198d7ac0346df41f491e5dd75484479e999,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\375974029_687544120073947_650197511625981875_n.jpg,historical\PropDen\375974029_687544120073947_650197511625981875_n.jpg,375974029_687544120073947_650197511625981875_n.jpg,.jpg,819432,2048,1374,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-D2DEAEB71A54,yes,safe_to_stage,attributed_and_nonhistorical
010d9d3663d27131e70cf3bd48fed0e6d227c667eda6c4011ea835a09c95328f,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\380341450_690081476486878_8871514413390879133_n.jpg,historical\PropDen\380341450_690081476486878_8871514413390879133_n.jpg,380341450_690081476486878_8871514413390879133_n.jpg,.jpg,1839082,1840,1427,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-010D9D3663D2,yes,safe_to_stage,attributed_and_nonhistorical
dc257c3785a5146171c2b2be036221dd9ddc3692b08f1dcf71ea3eef738994c0,D:\Documents\privat\MillenniumFalcon\mf\References\historical\46636558_2071791999552468_8706856117331820544_n.jpg,historical\46636558_2071791999552468_8706856117331820544_n.jpg,46636558_2071791999552468_8706856117331820544_n.jpg,.jpg,214335,1763,1372,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,2,Millennium Falcon - Facebook - historical,REF-DC257C3785A5,yes,safe_to_stage,attributed_and_nonhistorical
f77f03ef91b7ce90c4b1236d2888ada11eebf4c38694c445cddf7475356a5d9a,D:\Documents\privat\MillenniumFalcon\mf\References\historical\481454826_1031188382376184_1477684851116636384_n.jpg,historical\481454826_1031188382376184_1477684851116636384_n.jpg,481454826_1031188382376184_1477684851116636384_n.jpg,.jpg,772771,2048,1374,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-F77F03EF91B7,yes,safe_to_stage,attributed_and_nonhistorical
a67dddbbceb571d3fc39a996187ab194c916938988a5adb6aa2a446914896d1d,D:\Documents\privat\MillenniumFalcon\mf\References\historical\485391122_1046183010876721_3861869877325336308_n.jpg,historical\485391122_1046183010876721_3861869877325336308_n.jpg,485391122_1046183010876721_3861869877325336308_n.jpg,.jpg,397708,2048,1156,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-A67DDDBBCEB5,yes,safe_to_stage,attributed_and_nonhistorical
35acab8f41419ac3f0ebae683ab63eda42960ab60d881c03ed9883489c68e4b0,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\485543_679212518810430_8549114266095261645_n.jpg,historical\PropDen\485543_679212518810430_8549114266095261645_n.jpg,485543_679212518810430_8549114266095261645_n.jpg,.jpg,58826,800,498,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-35ACAB8F4141,yes,safe_to_stage,attributed_and_nonhistorical
4942024d41314be63a9da81ebb6eb0d90dbd408c2dbce91120812e6fc66ec246,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\486443831_1048654217296267_7947201422320253768_n.jpg,historical\PropDen\486443831_1048654217296267_7947201422320253768_n.jpg,486443831_1048654217296267_7947201422320253768_n.jpg,.jpg,348096,1750,1165,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-4942024D4131,yes,safe_to_stage,attributed_and_nonhistorical
ed59882299f879aaee98d80629c9c3e3912c04c41de30b8c0b70827b7e3050ca,D:\Documents\privat\MillenniumFalcon\mf\References\historical\495695984_1086505476844474_8425613199855444861_n.jpg,historical\495695984_1086505476844474_8425613199855444861_n.jpg,495695984_1086505476844474_8425613199855444861_n.jpg,.jpg,245955,960,1005,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-ED59882299F8,yes,safe_to_stage,attributed_and_nonhistorical
f3059159fc3f752d446fed93422241382be1f8a9986774803c3d101a67e8ef7c,D:\Documents\privat\MillenniumFalcon\mf\References\506677500_1124218189739869_6937675790109075120_n.jpg,506677500_1124218189739869_6937675790109075120_n.jpg,506677500_1124218189739869_6937675790109075120_n.jpg,.jpg,756631,2048,1369,mf_references,Millennium Falcon,,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook,REF-F3059159FC3F,yes,safe_to_stage,attributed_and_nonhistorical
3e7f0674955831e174529c81364e2f94b53935f1c8a78c6eacaf7b4fc4b8c69d,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\509740483_24003201495984870_6353717512448780417_n.jpg,historical\PropDen\509740483_24003201495984870_6353717512448780417_n.jpg,509740483_24003201495984870_6353717512448780417_n.jpg,.jpg,23793,291,435,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-3E7F06749558,yes,safe_to_stage,attributed_and_nonhistorical
67d63db5c64e462f3a1fb91af450d04588934f7c10f0c248d856323f7a92f14f,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\511119084_24005881412383545_4744208084650017568_n.jpg,historical\PropDen\511119084_24005881412383545_4744208084650017568_n.jpg,511119084_24005881412383545_4744208084650017568_n.jpg,.jpg,43412,640,434,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-67D63DB5C64E,yes,safe_to_stage,attributed_and_nonhistorical
965da763362ca39cf14ebdf6d60b475cf9b41121904ab3c7a4b357e21ed8cc81,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\511175036_24016682717970081_6898301348913472842_n.jpg,historical\PropDen\511175036_24016682717970081_6898301348913472842_n.jpg,511175036_24016682717970081_6898301348913472842_n.jpg,.jpg,283158,2048,1360,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-965DA763362C,yes,safe_to_stage,attributed_and_nonhistorical
5db9d296ca4c48ff9be4303a22ad09ae58fa9345235d636f8945b5bc5efeebce,D:\Documents\privat\MillenniumFalcon\mf\References\512219077_24033680892936930_5191903289213270399_n.jpg,512219077_24033680892936930_5191903289213270399_n.jpg,512219077_24033680892936930_5191903289213270399_n.jpg,.jpg,73510,786,591,mf_references,Millennium Falcon,,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook,REF-5DB9D296CA4C,yes,safe_to_stage,attributed_and_nonhistorical
f728837f35ec99f813b9bca26fe56898a1eb50f0c9e3d6d8a5204ae8b3de08f4,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\513256508_24042282835410069_1979863734678982399_n.jpg,historical\PropDen\513256508_24042282835410069_1979863734678982399_n.jpg,513256508_24042282835410069_1979863734678982399_n.jpg,.jpg,490578,2047,1383,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-F728837F35EC,yes,safe_to_stage,attributed_and_nonhistorical
386d5c20594a601069c985e74bd3be3dadd921b9dbfdc4a60c093c2683cf4930,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\514371852_24046049571700062_2561966023866930455_n.jpg,historical\PropDen\514371852_24046049571700062_2561966023866930455_n.jpg,514371852_24046049571700062_2561966023866930455_n.jpg,.jpg,381267,1280,803,mf_references,Millennium Falcon,historical,social,Facebook,Facebook,medium,social_media_image,1,Millennium Falcon - Facebook - historical,REF-386D5C20594A,yes,safe_to_stage,attributed_and_nonhistorical
